rating_diff,player,piece,count
487,white,king,0
487,black,pawn,1
487,black,rook,1
487,black,bishop,2
487,black,knight,0
487,black,queen,4
487,black,king,0
604,white,pawn,0
604,white,rook,1
604,white,bishop,0
604,white,knight,0
604,white,queen,0
604,white,king,0
604,black,pawn,0
604,black,rook,1
604,black,bishop,1
604,black,knight,2
604,black,queen,1
604,black,king,0
617,white,pawn,0
617,white,rook,2
617,white,bishop,3
617,white,knight,4
617,white,queen,11
617,white,king,0
617,black,pawn,0
617,black,rook,1
617,black,bishop,7
617,black,knight,6
617,black,queen,18
617,black,king,0
317,white,pawn,3
317,white,rook,12
317,white,bishop,0
317,white,knight,6
317,white,queen,19
317,white,king,0
317,black,pawn,0
317,black,rook,4
317,black,bishop,2
317,black,knight,1
317,black,queen,1
317,black,king,0
282,white,pawn,4
282,white,rook,11
282,white,bishop,12
282,white,knight,5
282,white,queen,29
282,white,king,1
282,black,pawn,2
282,black,rook,16
282,black,bishop,7
282,black,knight,8
282,black,queen,32
282,black,king,0
417,white,pawn,6
417,white,rook,4
417,white,bishop,2
417,white,knight,3
417,white,queen,14
417,white,king,0
417,black,pawn,1
417,black,rook,11
417,black,bishop,0
417,black,knight,5
417,black,queen,12
417,black,king,0
518,white,pawn,0
518,white,rook,12
518,white,bishop,0
518,white,knight,9
518,white,queen,1
518,white,king,0
518,black,pawn,1
518,black,rook,5
518,black,bishop,7
518,black,knight,0
518,black,queen,21
518,black,king,0
435,white,pawn,0
435,white,rook,1
435,white,bishop,1
435,white,knight,0
435,white,queen,2
435,white,king,0
435,black,pawn,1
435,black,rook,1
435,black,bishop,1
435,black,knight,1
435,black,queen,3
435,black,king,0
578,white,pawn,0
578,white,rook,0
578,white,bishop,1
578,white,knight,0
578,white,queen,0
578,white,king,0
578,black,pawn,0
578,black,rook,0
578,black,bishop,4
578,black,knight,4
578,black,queen,4
578,black,king,0
777,white,pawn,0
777,white,rook,1
777,white,bishop,1
777,white,knight,2
777,white,queen,3
777,white,king,0
777,black,pawn,0
777,black,rook,0
777,black,bishop,0
777,black,knight,0
777,black,queen,1
777,black,king,0
357,white,pawn,3
357,white,rook,9
357,white,bishop,4
357,white,knight,3
357,white,queen,19
357,white,king,0
357,black,pawn,3
357,black,rook,7
357,black,bishop,4
357,black,knight,2
357,black,queen,15
357,black,king,0
525,white,pawn,1
525,white,rook,0
525,white,bishop,1
525,white,knight,1
525,white,queen,0
525,white,king,0
525,black,pawn,2
525,black,rook,9
525,black,bishop,1
525,black,knight,4
525,black,queen,1
525,black,king,0
418,white,pawn,1
418,white,rook,10
418,white,bishop,7
418,white,knight,1
418,white,queen,5
418,white,king,0
418,black,pawn,0
418,black,rook,0
418,black,bishop,3
418,black,knight,2
418,black,queen,17
418,black,king,0
573,white,pawn,2
573,white,rook,7
573,white,bishop,12
573,white,knight,6
573,white,queen,8
573,white,king,0
573,black,pawn,0
573,black,rook,3
573,black,bishop,2
573,black,knight,1
573,black,queen,3
573,black,king,0
461,white,pawn,0
461,white,rook,6
461,white,bishop,2
461,white,knight,1
461,white,queen,2
461,white,king,0
461,black,pawn,0
461,black,rook,7
461,black,bishop,4
461,black,knight,2
461,black,queen,9
461,black,king,0
495,white,pawn,0
495,white,rook,5
495,white,bishop,1
495,white,knight,1
495,white,queen,6
495,white,king,0
495,black,pawn,1
495,black,rook,0
495,black,bishop,0
495,black,knight,1
495,black,queen,0
495,black,king,0
371,white,pawn,1
371,white,rook,9
371,white,bishop,7
371,white,knight,7
371,white,queen,13
371,white,king,0
371,black,pawn,1
371,black,rook,11
371,black,bishop,6
371,black,knight,10
371,black,queen,10
371,black,king,0
306,white,pawn,0
306,white,rook,2
306,white,bishop,0
306,white,knight,1
306,white,queen,2
306,white,king,0
306,black,pawn,4
306,black,rook,16
306,black,bishop,6
306,black,knight,7
306,black,queen,23
306,black,king,0
405,white,pawn,0
405,white,rook,14
405,white,bishop,9
405,white,knight,4
405,white,queen,5
405,white,king,0
405,black,pawn,2
405,black,rook,3
405,black,bishop,1
405,black,knight,4
405,black,queen,9
405,black,king,0
662,white,pawn,0
662,white,rook,0
662,white,bishop,0
662,white,knight,1
662,white,queen,0
662,white,king,0
662,black,pawn,0
662,black,rook,0
662,black,bishop,0
662,black,knight,1
662,black,queen,0
662,black,king,0
316,white,pawn,3
316,white,rook,10
316,white,bishop,6
316,white,knight,8
316,white,queen,13
316,white,king,0
316,black,pawn,1
316,black,rook,5
316,black,bishop,1
316,black,knight,6
316,black,queen,9
316,black,king,0
694,white,pawn,1
694,white,rook,1
694,white,bishop,0
694,white,knight,0
694,white,queen,0
694,white,king,0
694,black,pawn,0
694,black,rook,0
694,black,bishop,0
694,black,knight,0
694,black,queen,1
694,black,king,0
601,white,pawn,1
601,white,rook,2
601,white,bishop,1
601,white,knight,0
601,white,queen,6
601,white,king,0
601,black,pawn,0
601,black,rook,0
601,black,bishop,3
601,black,knight,4
601,black,queen,0
601,black,king,0
708,white,pawn,0
708,white,rook,0
708,white,bishop,1
708,white,knight,1
708,white,queen,0
708,white,king,0
708,black,pawn,0
708,black,rook,0
708,black,bishop,3
708,black,knight,0
708,black,queen,0
708,black,king,0
751,white,pawn,0
751,white,rook,0
751,white,bishop,0
751,white,knight,0
751,white,queen,1
751,white,king,0
751,black,pawn,0
751,black,rook,0
751,black,bishop,0
751,black,knight,0
751,black,queen,0
751,black,king,0
257,white,pawn,3
257,white,rook,13
257,white,bishop,11
257,white,knight,8
257,white,queen,24
257,white,king,0
257,black,pawn,2
257,black,rook,12
257,black,bishop,6
257,black,knight,10
257,black,queen,16
257,black,king,0
356,white,pawn,0
356,white,rook,12
356,white,bishop,5
356,white,knight,7
356,white,queen,21
356,white,king,0
356,black,pawn,0
356,black,rook,4
356,black,bishop,6
356,black,knight,6
356,black,queen,6
356,black,king,1
501,white,pawn,0
501,white,rook,0
501,white,bishop,0
501,white,knight,0
501,white,queen,2
501,white,king,0
501,black,pawn,0
501,black,rook,0
501,black,bishop,1
501,black,knight,0
501,black,queen,1
501,black,king,0
397,white,pawn,4
397,white,rook,11
397,white,bishop,5
397,white,knight,6
397,white,queen,7
397,white,king,0
397,black,pawn,5
397,black,rook,4
397,black,bishop,6
397,black,knight,6
397,black,queen,11
397,black,king,0
437,white,pawn,1
437,white,rook,2
437,white,bishop,1
437,white,knight,7
437,white,queen,1
437,white,king,0
437,black,pawn,1
437,black,rook,0
437,black,bishop,2
437,black,knight,3
437,black,queen,4
437,black,king,0
528,white,pawn,0
528,white,rook,2
528,white,bishop,2
528,white,knight,2
528,white,queen,10
528,white,king,0
528,black,pawn,2
528,black,rook,4
528,black,bishop,3
528,black,knight,0
528,black,queen,8
528,black,king,0
272,white,pawn,1
272,white,rook,23
272,white,bishop,15
272,white,knight,12
272,white,queen,16
272,white,king,0
272,black,pawn,1
272,black,rook,10
272,black,bishop,2
272,black,knight,12
272,black,queen,10
272,black,king,0
434,white,pawn,1
434,white,rook,2
434,white,bishop,1
434,white,knight,2
434,white,queen,0
434,white,king,1
434,black,pawn,1
434,black,rook,3
434,black,bishop,2
434,black,knight,0
434,black,queen,20
434,black,king,0
366,white,pawn,1
366,white,rook,18
366,white,bishop,5
366,white,knight,5
366,white,queen,18
366,white,king,0
366,black,pawn,1
366,black,rook,4
366,black,bishop,13
366,black,knight,7
366,black,queen,25
366,black,king,0
361,white,pawn,0
361,white,rook,1
361,white,bishop,2
361,white,knight,2
361,white,queen,9
361,white,king,0
361,black,pawn,1
361,black,rook,2
361,black,bishop,2
361,black,knight,2
361,black,queen,2
361,black,king,0
839,white,pawn,0
839,white,rook,0
839,white,bishop,0
839,white,knight,0
839,white,queen,0
839,white,king,0
839,black,pawn,1
839,black,rook,1
839,black,bishop,1
839,black,knight,1
839,black,queen,1
839,black,king,0
1001,white,pawn,0
1001,white,rook,4
1001,white,bishop,1
1001,white,knight,0
1001,white,queen,2
1001,white,king,0
1001,black,pawn,1
1001,black,rook,0
1001,black,bishop,0
1001,black,knight,2
1001,black,queen,1
1001,black,king,0
587,white,pawn,0
587,white,rook,1
587,white,bishop,0
587,white,knight,2
587,white,queen,6
587,white,king,0
587,black,pawn,0
587,black,rook,0
587,black,bishop,0
587,black,knight,0
587,black,queen,0
587,black,king,0
347,white,pawn,0
347,white,rook,2
347,white,bishop,3
347,white,knight,2
347,white,queen,1
347,white,king,0
347,black,pawn,2
347,black,rook,2
347,black,bishop,5
347,black,knight,4
347,black,queen,9
347,black,king,0
410,white,pawn,0
410,white,rook,2
410,white,bishop,2
410,white,knight,1
410,white,queen,1
410,white,king,0
410,black,pawn,0
410,black,rook,0
410,black,bishop,1
410,black,knight,1
410,black,queen,1
410,black,king,0
701,white,pawn,0
701,white,rook,0
701,white,bishop,0
701,white,knight,0
701,white,queen,2
701,white,king,0
701,black,pawn,1
701,black,rook,1
701,black,bishop,0
701,black,knight,0
701,black,queen,1
701,black,king,0
560,white,pawn,0
560,white,rook,4
560,white,bishop,3
560,white,knight,2
560,white,queen,1
560,white,king,0
560,black,pawn,0
560,black,rook,4
560,black,bishop,5
560,black,knight,3
560,black,queen,11
560,black,king,0
367,white,pawn,3
367,white,rook,3
367,white,bishop,5
367,white,knight,7
367,white,queen,6
367,white,king,0
367,black,pawn,0
367,black,rook,4
367,black,bishop,2
367,black,knight,2
367,black,queen,3
367,black,king,0
785,white,pawn,0
785,white,rook,0
785,white,bishop,1
785,white,knight,0
785,white,queen,0
785,white,king,0
785,black,pawn,1
785,black,rook,5
785,black,bishop,0
785,black,knight,0
785,black,queen,4
785,black,king,0
498,white,pawn,0
498,white,rook,0
498,white,bishop,1
498,white,knight,6
498,white,queen,2
498,white,king,0
498,black,pawn,0
498,black,rook,1
498,black,bishop,1
498,black,knight,2
498,black,queen,1
498,black,king,0
805,white,pawn,0
805,white,rook,0
805,white,bishop,2
805,white,knight,0
805,white,queen,3
805,white,king,0
805,black,pawn,6
805,black,rook,0
805,black,bishop,1
805,black,knight,0
805,black,queen,6
805,black,king,0
804,white,pawn,0
804,white,rook,0
804,white,bishop,0
804,white,knight,0
804,white,queen,0
804,white,king,0
804,black,pawn,0
804,black,rook,0
804,black,bishop,2
804,black,knight,2
804,black,queen,1
804,black,king,0
403,white,pawn,0
403,white,rook,1
403,white,bishop,1
403,white,knight,1
403,white,queen,13
403,white,king,0
403,black,pawn,1
403,black,rook,1
403,black,bishop,2
403,black,knight,1
403,black,queen,12
403,black,king,0
509,white,pawn,0
509,white,rook,5
509,white,bishop,1
509,white,knight,2
509,white,queen,14
509,white,king,0
509,black,pawn,0
509,black,rook,0
509,black,bishop,1
509,black,knight,0
509,black,queen,1
509,black,king,0
564,white,pawn,2
564,white,rook,6
564,white,bishop,5
564,white,knight,4
564,white,queen,2
564,white,king,0
564,black,pawn,0
564,black,rook,2
564,black,bishop,0
564,black,knight,1
564,black,queen,0
564,black,king,0
408,white,pawn,2
408,white,rook,5
408,white,bishop,6
408,white,knight,2
408,white,queen,16
408,white,king,0
408,black,pawn,0
408,black,rook,2
408,black,bishop,5
408,black,knight,2
408,black,queen,1
408,black,king,0
378,white,pawn,1
378,white,rook,2
378,white,bishop,8
378,white,knight,4
378,white,queen,4
378,white,king,0
378,black,pawn,1
378,black,rook,8
378,black,bishop,3
378,black,knight,1
378,black,queen,6
378,black,king,0
816,white,pawn,0
816,white,rook,0
816,white,bishop,1
816,white,knight,0
816,white,queen,0
816,white,king,0
816,black,pawn,0
816,black,rook,0
816,black,bishop,1
816,black,knight,0
816,black,queen,0
816,black,king,0
814,white,pawn,0
814,white,rook,1
814,white,bishop,1
814,white,knight,0
814,white,queen,0
814,white,king,0
814,black,pawn,0
814,black,rook,0
814,black,bishop,0
814,black,knight,1
814,black,queen,2
814,black,king,0
350,white,pawn,2
350,white,rook,19
350,white,bishop,3
350,white,knight,8
350,white,queen,5
350,white,king,0
350,black,pawn,1
350,black,rook,8
350,black,bishop,2
350,black,knight,6
350,black,queen,9
350,black,king,0
503,white,pawn,1
503,white,rook,7
503,white,bishop,3
503,white,knight,3
503,white,queen,11
503,white,king,0
503,black,pawn,0
503,black,rook,3
503,black,bishop,2
503,black,knight,8
503,black,queen,5
503,black,king,0
530,white,pawn,0
530,white,rook,0
530,white,bishop,0
530,white,knight,0
530,white,queen,1
530,white,king,0
530,black,pawn,0
530,black,rook,0
530,black,bishop,0
530,black,knight,0
530,black,queen,0
530,black,king,0
465,white,pawn,0
465,white,rook,1
465,white,bishop,1
465,white,knight,0
465,white,queen,0
465,white,king,0
465,black,pawn,0
465,black,rook,1
465,black,bishop,0
465,black,knight,0
465,black,queen,1
465,black,king,0
669,white,pawn,0
669,white,rook,0
669,white,bishop,2
669,white,knight,0
669,white,queen,0
669,white,king,0
669,black,pawn,1
669,black,rook,3
669,black,bishop,3
669,black,knight,3
669,black,queen,4
669,black,king,0
422,white,pawn,1
422,white,rook,3
422,white,bishop,2
422,white,knight,8
422,white,queen,10
422,white,king,0
422,black,pawn,0
422,black,rook,9
422,black,bishop,6
422,black,knight,1
422,black,queen,5
422,black,king,0
629,white,pawn,0
629,white,rook,2
629,white,bishop,0
629,white,knight,0
629,white,queen,0
629,white,king,0
629,black,pawn,0
629,black,rook,0
629,black,bishop,1
629,black,knight,0
629,black,queen,0
629,black,king,0
488,white,pawn,0
488,white,rook,5
488,white,bishop,1
488,white,knight,2
488,white,queen,4
488,white,king,0
488,black,pawn,0
488,black,rook,8
488,black,bishop,0
488,black,knight,4
488,black,queen,1
488,black,king,0
494,white,pawn,0
494,white,rook,3
494,white,bishop,3
494,white,knight,6
494,white,queen,4
494,white,king,0
494,black,pawn,2
494,black,rook,0
494,black,bishop,3
494,black,knight,3
494,black,queen,5
494,black,king,0
553,white,pawn,1
553,white,rook,1
553,white,bishop,2
553,white,knight,4
553,white,queen,7
553,white,king,0
553,black,pawn,0
553,black,rook,0
553,black,bishop,1
553,black,knight,2
553,black,queen,5
553,black,king,0
717,white,pawn,0
717,white,rook,2
717,white,bishop,2
717,white,knight,1
717,white,queen,3
717,white,king,0
717,black,pawn,0
717,black,rook,0
717,black,bishop,0
717,black,knight,0
717,black,queen,2
717,black,king,0
353,white,pawn,4
353,white,rook,18
353,white,bishop,7
353,white,knight,6
353,white,queen,13
353,white,king,0
353,black,pawn,3
353,black,rook,5
353,black,bishop,3
353,black,knight,8
353,black,queen,5
353,black,king,0
685,white,pawn,0
685,white,rook,0
685,white,bishop,0
685,white,knight,0
685,white,queen,0
685,white,king,0
685,black,pawn,1
685,black,rook,1
685,black,bishop,2
685,black,knight,0
685,black,queen,2
685,black,king,0
607,white,pawn,0
607,white,rook,6
607,white,bishop,1
607,white,knight,0
607,white,queen,7
607,white,king,0
607,black,pawn,0
607,black,rook,0
607,black,bishop,2
607,black,knight,0
607,black,queen,2
607,black,king,0
570,white,pawn,2
570,white,rook,6
570,white,bishop,2
570,white,knight,1
570,white,queen,3
570,white,king,0
570,black,pawn,0
570,black,rook,3
570,black,bishop,0
570,black,knight,1
570,black,queen,1
570,black,king,0
596,white,pawn,0
596,white,rook,0
596,white,bishop,0
596,white,knight,0
596,white,queen,1
596,white,king,0
596,black,pawn,0
596,black,rook,0
596,black,bishop,0
596,black,knight,0
596,black,queen,0
596,black,king,0
855,white,pawn,0
855,white,rook,1
855,white,bishop,0
855,white,knight,2
855,white,queen,2
855,white,king,0
855,black,pawn,0
855,black,rook,0
855,black,bishop,0
855,black,knight,0
855,black,queen,0
855,black,king,0
752,white,pawn,2
752,white,rook,0
752,white,bishop,0
752,white,knight,0
752,white,queen,2
752,white,king,0
752,black,pawn,0
752,black,rook,1
752,black,bishop,1
752,black,knight,0
752,black,queen,1
752,black,king,0
545,white,pawn,1
545,white,rook,3
545,white,bishop,1
545,white,knight,10
545,white,queen,7
545,white,king,0
545,black,pawn,1
545,black,rook,8
545,black,bishop,0
545,black,knight,5
545,black,queen,9
545,black,king,0
643,white,pawn,0
643,white,rook,1
643,white,bishop,2
643,white,knight,0
643,white,queen,0
643,white,king,0
643,black,pawn,0
643,black,rook,1
643,black,bishop,1
643,black,knight,0
643,black,queen,0
643,black,king,0
520,white,pawn,0
520,white,rook,1
520,white,bishop,6
520,white,knight,4
520,white,queen,6
520,white,king,0
520,black,pawn,0
520,black,rook,2
520,black,bishop,1
520,black,knight,1
520,black,queen,4
520,black,king,0
527,white,pawn,0
527,white,rook,1
527,white,bishop,5
527,white,knight,3
527,white,queen,1
527,white,king,0
527,black,pawn,0
527,black,rook,0
527,black,bishop,1
527,black,knight,1
527,black,queen,0
527,black,king,0
592,white,pawn,0
592,white,rook,3
592,white,bishop,0
592,white,knight,5
592,white,queen,1
592,white,king,0
592,black,pawn,0
592,black,rook,1
592,black,bishop,1
592,black,knight,1
592,black,queen,0
592,black,king,0
937,white,pawn,0
937,white,rook,0
937,white,bishop,0
937,white,knight,2
937,white,queen,0
937,white,king,0
937,black,pawn,0
937,black,rook,0
937,black,bishop,0
937,black,knight,0
937,black,queen,0
937,black,king,0
614,white,pawn,0
614,white,rook,4
614,white,bishop,1
614,white,knight,2
614,white,queen,8
614,white,king,0
614,black,pawn,0
614,black,rook,2
614,black,bishop,0
614,black,knight,0
614,black,queen,1
614,black,king,0
652,white,pawn,0
652,white,rook,0
652,white,bishop,2
652,white,knight,1
652,white,queen,0
652,white,king,0
652,black,pawn,0
652,black,rook,0
652,black,bishop,0
652,black,knight,0
652,black,queen,0
652,black,king,0
753,white,pawn,0
753,white,rook,1
753,white,bishop,0
753,white,knight,0
753,white,queen,0
753,white,king,0
753,black,pawn,0
753,black,rook,0
753,black,bishop,0
753,black,knight,0
753,black,queen,1
753,black,king,0
984,white,pawn,0
984,white,rook,0
984,white,bishop,1
984,white,knight,0
984,white,queen,2
984,white,king,0
984,black,pawn,0
984,black,rook,0
984,black,bishop,0
984,black,knight,2
984,black,queen,3
984,black,king,0
547,white,pawn,1
547,white,rook,6
547,white,bishop,1
547,white,knight,3
547,white,queen,3
